Tipo	Ano	Autores	T€Ðtulo
Artigo	2007	SOUZA EA ET AL	[**ESTIMATIVAS POPULACIONAIS DE AVOANTES ZENAIDA AURICULATA (AVES COLUMBIDAE, DES MURS, 1874) EM COL€?NIAS REPRODUTIVAS NO NORDESTE DO BRASIL. ORNITHOLOGIA 2(1):28-33**](https://drive.google.com/file/d/1nJX8Qu0a1uGc4Fi2zJV7WjLhogwltIT_/view?usp=drive_link)
Nota	2007	SANTOS-NETO JR & CAMANDAROBA M	[**AMPLIA€?€?O DA €REA DE OCORR€?NCIA DA ARARA-AZUL-DE-LEAR ANODORHYNCHUS LEARI (BONAPARTE 1856). ORNITHOLOGIA 2(1):63-64**](https://drive.google.com/file/d/1CqZr2nq1WZWAhpbNijaWuHlHyndU3P1S/view?usp=drive_link)
Resumo	2007	BARBOSA-FILHO RC & VOOREN CM	[**CENSOS DE AVES OCE€?NICAS NO NORDESTE DO BRASIL. XV CONGRESSO BRASILEIRO DE ORNITOLOGIA. PORTO ALEGRE, BRASIL**](https://drive.google.com/file/d/1ZAq_3Fvah7Dv-UVT7srSGtED5ldnQdrD/view?usp=drive_link)
Resumo	2007	PAGANO ISA ET AL	[**AVES DEPOSITADAS NO CENTRO DE TRIAGEM DE ANIMAIS SILVESTRES DO IBAMA NA PARA€BA: UMA AMOSTRA DO TR€FICO DE AVES SILVESTRES NO ESTADO. XV CONGRESSO BRASILEIRO DE ORNITOLOGIA. PORTO ALEGRE, BRASIL**](https://drive.google.com/file/d/1is4GEET9OKDAcg0zFoLZvh_UfD4ASDT8/view?usp=drive_link)
Resumo	2007	SILVA-NETO GF ET AL	[**COMPORTAMENTO ALIMENTAR DE ARARAS-AZUIS-DE-LEAR ANODORHYNCHUS LEARI, EM CATIVEIRO E EM VIDA LIVRE. XV CONGRESSO BRASILEIRO DE ORNITOLOGIA. PORTO ALEGRE, BRASIL**](https://drive.google.com/file/d/1bDQAquZQalQv6kEtIVWqiY2ZjOwxDtFY/view?usp=drive_link)
Livro	2007	NILES LJ ET AL	[**STATUS OF THE RED KNOT (CALIDRIS CANUTUS RUFA) IN THE WESTERN HEMISPHERE. U.S. FISH AND WILDLIFE SERVICE. PLEASANTVILLE, USA**](https://drive.google.com/file/d/1dYHShsyc6ZyxD1haNVfxfQvbkE3_SAFG/view?usp=drive_link)
Artigo	2007	NUNES MFC & GALETTI M	[**USE OF FOREST FRAGMENTS BY BLUE-WINGED MACAWS (PRIMOLIUS MARACANA) WITHIN A FRAGMENTED LANDSCAPE. BIODIVERSITY AND CONSERVATION 16:953-967**](https://drive.google.com/file/d/1jAI4FFbkJxnNov7Or7-n616qOfDbUh-H/view?usp=drive_link)
Artigo	2007	NUNES MFC ET AL	[**ARE LARGE-SCALE DISTRIBUTIONAL SHIFTS OF THE BLUE-WINGED MACAW (PRIMOLIUS MARACANA) RELATED TO CLIMATE CHANGE? JOURNAL OF BIOGEOGRAPHY 34:816-827**](https://drive.google.com/file/d/1rhQM6pbyQyxx5SrQU8kffU0OrrGguP6N/view?usp=drive_link)
Resumo	2007	COSTA ES & ROOS AL	[**AN€LISE DO IMPACTO DA CA€?A DA AVIFAUNA DO ESTADO DA PARA€BA. IV SEMIN€RIO DE INICIA€?€?O CIENT€FICA DO IBAMA. BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1LEzMwW-9kPaWAu6gdLNOqlAMPHg4xOos/view?usp=drive_link)
Resumo	2007	ALVES FAA & NASCIMENTO JLX	[**MONITORAMENTO DE AVES MIGRAT€?RIAS NA ILHA DA COROA DO AVI€?O/PE. IV SEMIN€RIO DE INICIA€?€?O CIENT€FICA DO IBAMA. BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1Tj-BxGZ7n-5D3BOVMn2nZS20Q7NCLjYv/view?usp=drive_link)
Resumo	2007	SILVA-NETO GF ET AL	[**COMPORTAMENTO ALIMENTAR DE ARARAS-AZUIS-DE-LEAR, ANODORHYNCHUS LEARI (BONPARTE, 1856) PSITTACIDAE EM CATIVEIRO E EM VIDA LIVRE. IV SEMIN€RIO DE INICIA€?€?O CIENT€FICA DO IBAMA. BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1RP4Ly21rVrKIbOdw52vsbTVgICb5DSvL/view?usp=drive_link)
Resumo	2007	PAGANO ISA ET AL	[**AVES DEPOSITADAS NO CENTRO DE TRIAGEM DE ANIMAIS SILVESTRES DO IBAMA NO ESTADO DA PARA€BA, BRASIL. IV SEMIN€RIO DE INICIA€?€?O CIENT€FICA DO IBAMA. BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1lKplymKmMmhI8cTi3VC343fhMTl3mcca/view?usp=drive_link)
Artigo	2007	SANTOS-NETO JR & GOMES DM	[**PREDA€?€?O DE MILHO POR ARARA-AZUL-DE-LEAR, ANODORHYNCHUS LEARI (BONAPARTE, 1856) (AVES: PSITTACIDAE) EM SUA €REA DE OCORR€?NCIA NO SERT€?O DA BAHIA. ORNITHOLOGIA 2(1):41-46**](https://drive.google.com/file/d/13o-5QJ_n5cwsCP7yLyUIxyHttX5a3ph0/view?usp=drive_link)
Resumo expandido	2007	OLIVEIRA AC & MACEDO RH	[**BIOLOGIA REPRODUTIVA E MONITORAMENTO DE CURICACA (THERISTICUS CAUDATUS) EM LINHAS DE TRANSMISS€?O DE ENERGIA DA EXPANSION. IV CONGRESSO DE INOVA€?€?O TECNOL€?GICA EM ENERGIA EL€?TRICA Ÿ?? CITINEL. ARAX€, BRASIL**](https://drive.google.com/file/d/1SOCWSNvXbenc0ZMabgVKx1CZOKNV_GKn/view?usp=drive_link)
Artigo	2006	NASCIMENTO JLX ET AL	[**MONITORAMENTO DA MARRECA-PARDA, ANAS GEORGICA (GMELIN, 1781) (ANSERIFORMES, ANATIDAE) NO RIO GRANDE DO SUL. ORNITHOLOGIA 1(2):115-120**](https://drive.google.com/file/d/1FMoLq_BPBzF5Tdqe90UBRayz4Mmf2JZx/view?usp=drive_link)
Artigo	2006	EFE MA & FILIPPINI A	[**NIDIFICA€?€?O DO JOAO-DE-BARRO, FURNARIUS RUFUS (PASSERIFORMES, FURNARIIDAE) EM ESTRUTURAS DE DISTRIBUI€?€?O DE ENERGIA EL€?TRICA EM SANTA CATARINA. ORNITHOLOGIA 1(2):121-124**](https://drive.google.com/file/d/1T_kKgHmjW07jv2yg-rNkLx_go4Z9deAd/view?usp=drive_link)
Artigo	2006	EFE MA ET AL	[**AN€LISE DOS DADOS DE RECUPERA€?€?O DE SULA SPP. (PELICANIFORMES, SULIDAE) OCORRIDAS NO BRASIL ENTRE 1981 E 2000. ORNITHOLOGIA 1(2):125-133**](https://drive.google.com/file/d/1XRfrrAXIxUEPgWdndUpk6AB2eo_KcMwl/view?usp=drive_link)
Artigo	2006	ROOS AL ET AL	[**AVIFAUNA DA REGI€?O DO LAGO DE SOBRADINHO: COMPOSI€?€?O, RIQUEZA E BIOLOGIA. ORNITHOLOGIA 1(2):135-160**](https://drive.google.com/file/d/1VwRjTBX--LTQplgispGKw8nbyoqzhsYR/view?usp=drive_link)
Artigo	2006	MENEZES AC ET AL	[**MONITORAMENTO DA POPULA€?€?O DE ANODORYNCHUS LEARI (BONAPARTE, 1856), PSITTACIDAE, NA NATUREZA. ORNITHOLOGIA 1(2):109-114**](https://drive.google.com/file/d/1G4_VMajR_Y9rKbFT-a_DG_eIUEe2wIFu/view?usp=drive_link)
Artigo	2006	ARAUJO HFP ET AL	[**COMPOSI€?€?O DA AVIFAUNA EM COMPLEXOS ESTUARINOS NO ESTADO DA PARA€BA, BRASIL. REVISTA BRASILEIRA DE ORNITOLOGIA 14(3):249-259**](https://drive.google.com/file/d/1RMIiZar7ZUC1gPZ1RVQVjNM02T96Rl8D/view?usp=drive_link)
Cap€Ðtulo	2006	PEREIRA SL ET AL	[**BRAZIL. IN: CONSERVING CRACIDS: THE MOST THREATENED FAMILY OF BIRDS IN THE AMERICAS. HOUSTON MUSEUM OF NATURAL SCIENCE 6. HOUSTON, USA**](https://drive.google.com/file/d/1FXNSHLZrryGw_bXbAraiZP40fb8rLA8A/view?usp=drive_link)
Painel	2006	MESTRE LAM	[**MIGRA€?€?ES DE FALCO PEREGRINUS ANILHADOS NA AM€?RICA DO NORTE E RECAPTURADOS NO BRASIL ENTRE 1967 E 2001. XIV CONGRESSO BRASILEIRO DE ORNITOLOGIA. OURO PRETO, BRASIL**](https://drive.google.com/file/d/1pOQGZgVdo3GfGPkEvSxnkQ2BVIxooOCP/view?usp=drive_link)
Resumo expandido	2006	MESTRE LAM	[**MIGRA€?€?ES DA €GUIA-PESCADORA PANDION HALIAETUS ENTRE 1936 E 2003: RESULTADOS DAS RECUPERA€?€?ES DE ANILHAS NORTE-AMERICANAS NO BRASIL. XIV CONGRESSO BRASILEIRO DE ORNITOLOGIA. OURO PRETO, BRASIL**](https://drive.google.com/file/d/1Vdnpi-05Leb28jtc9fxV3_gHDviAiuKZ/view?usp=drive_link)
Resumo	2006	CARVALHO PJB & NASCIMENTO JLX	[**OBSERVA€?€?O DE ANILHAS COLORIDAS E CENSO DE CHARADRIIDAE, SCOLOPACIDAE E LARIDAE NA COROA DO AVI€?O, IGARASSU, PERNAMBUCO. III SEMIN€RIO DE INICIA€?€?O CIENT€FICA DO IBAMA. BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1ysoVbTtr16zHM1WcSckX2cuJ_wAepRrc/view?usp=drive_link)
Resumo	2006	CARDOSO TAL & NASCIMENTO JLX	[**MONITORAMENTO DE AVES MIGRAT€?RIAS NA ILHA DA COROA DO AVI€?O, NA COSTA NORTE DO ESTADO DE PERNAMBUCO, BRASIL. III SEMIN€RIO DE INICIA€?€?O CIENT€FICA DO IBAMA. BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1GTNaY_eLDKvdW9Ai20Ffk1miQQEKq4zr/view?usp=drive_link)
Resumo	2006	AMARAL ACA ET AL	[**PRIMEIRA DESCRI€?€?O DE NINHO DE ARARA-AZUL-DE-LEAR ANODORHYNCHUS LEARI (BONAPARTE, 1856) PSITTACIDAE. XIV CONGRESSO BRASILEIRO DE ORNITOLOGIA. OURO PRETO, BRASIL**](https://drive.google.com/file/d/13gY6QKVFzBSS_6KcvByuLf2GA9rK9hIv/view?usp=drive_link)
Resumo	2006	CARVALHO PJB & NASCIMENTO JLX	[**OBSERVA€?€?O DE ANILHAS COLORIDAS E CENSO DE CHARADRIIDAE, SCOLOPACIDAE E LARIDAE NA COROA DO AVI€?O, IGARASSU, PERNAMBUCO. XIV CONGRESSO BRASILEIRO DE ORNITOLOGIA. OURO PRETO, BRASIL**](https://drive.google.com/file/d/1JUisqP2fxltAoM05ia45oIJJqpdMOqZk/view?usp=drive_link)
Resumo	2006	CARDOSO TAL ET AL	[**AVALIA€?€?O DE UMA POPULA€?€?O DE CALIDRIS PUSILLA NA COROA DO AVI€?O, PERNAMBUCO, UTILIZANDO O PESO COMO PAR€?METRO. XIV CONGRESSO BRASILEIRO DE ORNITOLOGIA. OURO PRETO, BRASIL**](https://drive.google.com/file/d/1bNqlYWBzSMttKxSzuo4XROBvdyUTQEKI/view?usp=drive_link)
Resumo	2006	SANTOS-NETO JR & AMARAL CA	[**O PROJETO DE CONSERVA€?€?O DA ARARA-AZUL-DE-LEAR E O ENVOLVIMENTO DA POPULA€?€?O. XIV CONGRESSO BRASILEIRO DE ORNITOLOGIA. OURO PRETO, BRASIL**](https://drive.google.com/file/d/1R2cSZ-oaj9o9Sgcf_qC2zbSw92Buax1Q/view?usp=drive_link)
Resumo	2006	RAMOS SRA ET AL	[**ECOTURISMO E OBSERVA€?€?O DE AVES NA FLORESTA NACIONAL DA RESTINGA DE CABEDELO - PB. XIV CONGRESSO BRASILEIRO DE ORNITOLOGIA. OURO PRETO, BRASIL**](https://drive.google.com/file/d/1xp0l3tnRav-6DSfx_9lnElZbn2Dv1Vz6/view?usp=drive_link)
Resumo	2006	SANTOS-NETO JR & CAMANDAROBA M	[**ARARA-AZUL-DE-LEAR ANODORHYNCHUS LEARI FORRAGEANDO CACHOS DE LICURI IMATUROS COMO FONTE DE RECURSO H€DRICO. XIV CONGRESSO BRASILEIRO DE ORNITOLOGIA. OURO PRETO, BRASIL**](https://drive.google.com/file/d/1wW5nmFi9FWHBzsyFuHBIUbdoAsNxPgOM/view?usp=drive_link)
Resumo	2006	SOUZA EA ET AL	[**ESTIMATIVAS POPULACIONAIS DE AVOANTES ZENAIDA AURICULATA (AVES COLUMBIDAE, DESMURS, 1847) EM COL€?NIAS REPRODUTIVAS NO NORDESTE DO BRASIL. XIV CONGRESSO BRASILEIRO DE ORNITOLOGIA. OURO PRETO, BRASIL**](https://drive.google.com/file/d/1GInh53TZ6_rVyQ_QQG2Hdtn_CF9z4_me/view?usp=drive_link)
Resumo	2006	AMARAL ACA & SOUZA EA	[**NOTA SOBRE PREDA€?€?O DE GIRASSOL, HELIANTHUS ANNUS, POR ARRIBA€?€?S, ZENAIDA AURICULATA, EM MARING€/PR. XIV CONGRESSO BRASILEIRO DE ORNITOLOGIA. OURO PRETO, BRASIL**](https://drive.google.com/file/d/1VAzZi2Cmse1rG62vfkWcJdezP8RN4LTG/view?usp=drive_link)
Cap€Ðtulo	2006	SOUZA EA & SOUZA MSB	[**ERA UMA VEZ.... IN: FUNDAMENTOS, REFLEX€?ES E EXPERI€?NCIAS EM EDUCA€?€?O AMBIENTAL. EDITORA UNIVERSIT€RIA UFPB. JO€?O PESSOA, BRASIL**](https://drive.google.com/file/d/1WKV6mG_f7e-oZrxk-dzxjVC9RSNxgnNt/view?usp=drive_link)
Resumo	2006	ROOS AL & ANTAS PTZ	[**WHITE-BROWED GUAN (PENELOPE JACUCACA). IN: CONSERVING CRACIDS: THE MOST THREATENED FAMILY OF BIRDS IN THE AMERICAS. MISCELLANEOUS PUBLICATIONS OF THE HOUSTON MUSEUM OF NATURAL SCIENCE 6. HOUSTON, USA**](https://drive.google.com/file/d/1n2Qe3veNZeGoBQ20iQR3mpM9gOoSB6et/view?usp=drive_link)
Resumo	2006	 RAMOS SRA ET AL	 ECOTURISMO E LEVANTAMENTO DA AVIFAUNA NA FLORESTA NACIONAL DA RESTINGA DE CABEDELO - PARA€BA. XI CONGRESSO NORDESTINO DE ECOLOGIA. RECIFE, BRASIL
Artigo	2005	EFE MA ET AL	[**AN€LISE DAS FICHAS INDIVIDUAIS DE CONTROLE NO PROCESSO DE CA€?A DE ANAT€DEOS NO RIO GRANDE DO SUL. ORNITHOLOGIA 1(1):7-12**](https://drive.google.com/file/d/1R-p6cKHxc9hX32HvHjj4Xs85ggv0ibn2/view?usp=drive_link)
Artigo	2005	NASCIMENTO ILS & AZEVEDO JR SM	[**DIETAS DAS AVES MARINHAS NO PARQUE NACIONAL DOS ABROLHOS, BAHIA, BRASIL. ORNITHOLOGIA 1(1):75-92**](https://drive.google.com/file/d/1jwHTtHdMAxaDuoaoMUzgT3n_m7M9ZRtj/view?usp=drive_link)
Artigo	2005	NASCIMENTO ILS ET AL	[**DIAGNOSTICO DA SITUA€?€?O NACIONAL DE COLIS€?ES DE AVES COM AERONAVES. ORNITHOLOGIA 1(1):93-104**](https://drive.google.com/file/d/1LFObQGJsUfsKvJWlo9R0bDj8HwM9_XCs/view?usp=drive_link)
Artigo	2005	SCHERER A ET AL	[**ESTRUTURA TR€?FICA DA AVIFAUNA EM OITO PARQUES DA CIDADE DE PORTO ALEGRE, RIO GRANDE DO SUL, BRASIL. ORNITHOLOGIA 1(1):25-32**](https://drive.google.com/file/d/1-_2ZA82JWAe308px2i5RTe-s8jte4xGB/view?usp=drive_link)
Artigo	2005	NASCIMENTO JLX ET AL	[**AVALIA€?€?O R€PIDA DAS POTENCIALIDADES ECOL€?GICAS E ECON€?MICAS DO PARQUE NACIONAL DE UBAJARA, CEAR€, USANDO AVES COMO INDICADORES. ORNITHOLOGIA 1(1):33-42 (ERRATA DISPON€VEL)**](https://drive.google.com/file/d/1EyQHeklQy-W-aukbw11lddpIRraSy3XM/view?usp=drive_link)
Artigo	2005	LYRA-NEVES RM ET AL	[**INTERACOES ENTRE PHTHIRAPTERA (INSECTA) E AVES (EMBERIZIDAE) DE MATA ATL€?NTICA, PERNAMBUCO, BRASIL. ORNITHOLOGIA 1(1):43-47**](https://drive.google.com/file/d/1t3XwwhD06XeYZGtE6FnsUEG3JQjeE_Ga/view?usp=drive_link)
Artigo	2005	TELINO JR WR ET AL	[**BIOLOGIA E COMPOSI€?€?O DA AVIFAUNA EM UMA RESERVA PARTICULAR DE PATRIM€?NIO NATURAL DA CAATINGA PARAIBANA. ORNITHOLOGIA 1(1):49-57**](https://drive.google.com/file/d/1ge_Xe7gSvmqgefPsRk6rzjACiCYa1_bK/view?usp=drive_link)
Artigo	2005	AMARAL ACA ET AL	[**DIN€?MICA DE NINHO DE ARARA-AZUL-DE-LEAR (ANDORHYNCHUS LEARI BONAPARTE, 1856) EM JEREMOABO, BAHIA. ORNITHOLOGIA 1(1):59-64**](https://drive.google.com/file/d/1FN9BDioBA2ETusdUEtwKrQvlVoPSKE9T/view?usp=drive_link)
Artigo	2005	NASCIMENTO JLX ET AL	[**CENSOS, ANILHAMENTOS E RECUPERA€?€?ES DE DUAS MARRECAS NO RIO GRANDE DO SUL. ORNITHOLOGIA 1(1):65-74**](https://drive.google.com/file/d/1pQnLKH9MLb83oFg1uchcWnftAE8SZ6Th/view?usp=drive_link)
Artigo	2005	EFE MA ET AL	[**SUCESSO REPRODUTIVO DE THALASSEUS SANDVICENSIS EURYGNATHUS NO BRASIL. BIOCI€?NCIAS 13(1):63-68**](https://drive.google.com/file/d/1qmn7jjNHniuuq_XtpRHJnJRIlPPDy0To/view?usp=drive_link)
Artigo	2005	BAKER AJ ET AL	[**ASSESSMENT OF THE WINTERING AREA OF RED KNOTS IN MARANH€?O NORTHERN BRAZIL IN FEBRUARY 2005. WADER STUDY GROUP BULLETIN 107:10-18**](https://drive.google.com/file/d/1YSWvqlaoLm2KX-P_9xWJ5Lek4cfGpvj8/view?usp=drive_link)
Resumo	2005	NUNES MFC ET AL	[**PLANO EMERGENCIAL PARA CONTROLE DO PERIGO AVI€RIO NO ARQUIP€?LAGO DE FERNANDO DE NORONHA: MONITORAMENTO DE GAR€?AS-VAQUEIRAS BULBUCUS IBIS (AVES: ARDEIDAE). XIII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BEL€?M, BRASIL**](https://drive.google.com/file/d/1cor8iSqtSE3lR5yBBkp-5ZygZOPb21lQ/view?usp=drive_link)
Resumo	2005	ROOS AL ET AL	[**AVES DO PARQUE NACIONAL DO CABO ORANGE, AP: RESULTADOS DA PRIMEIRA EXPEDI€?€?O CIENT€FICA. XIII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BEL€?M, BRASIL**](https://drive.google.com/file/d/14TYxneQY5m_SkLDS-U9RdUN8UU-FNbaG/view?usp=drive_link)
Resumo	2005	SOUZA EA ET AL	[**AVES DA FLORESTA NACIONAL DA RESTINGA DE CABEDELO/PB. XIII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BEL€?M, BRASIL**](https://drive.google.com/file/d/1FgVEThyQJ5KnadJPQreOnPhuEEsNSte_/view?usp=drive_link)
Resumo	2005	EFE MA ET AL	[**PROGRAMA INTERNACIONAL DE ANILHAMENTO E CONSERVA€?€?O DE TRINTA-R€?IS NO CONE-SUL. XIII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BEL€?M, BRASIL**](https://drive.google.com/file/d/12ntOwqZzoOv8-ESI_FyUK3zP6mYzLIvf/view?usp=drive_link)
Resumo	2005	LACERDA RCA ET AL	[**MONITORAMENTO DE AVES COM POTENCIAL CINEG€?TICO NO RIO GRANDE DO SUL: RESULTADOS DAS EXPEDI€?€?ES 2004-2005. XIII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BEL€?M, BRASIL**](https://drive.google.com/file/d/1tMLLP0t0YCm0YQJ4p56RoSHEH-awLxna/view?usp=drive_link)
Resumo	2005	SOUZA EA	[**PRESAS E PREDADORES EM COL€?NIAS DE ARRIBA€?€?S ZENAIDA AURICULATA (AVES, COLUMBIDAE) NO SEMI-€RIDO NORDESTINO. XIII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BEL€?M, BRASIL**](https://drive.google.com/file/d/17Ybult97EDtl9lCMWi8kAOUgI83lBWIk/view?usp=drive_link)
Resumo	2005	SANTOS-NETO JR ET AL	[**DESLOCAMENTO SAZONAL DAS ARARAS-AZUIS-DE-LEAR ANODORHYNCHUS LEARI (BONAPARTE, 1856) PSITTACIDAE. XIII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BEL€?M, BRASIL**](https://drive.google.com/file/d/1wNhNwwWG86zUWQXBOha70GbL0aGUBR0N/view?usp=drive_link)
Resumo	2005	AMARAL ACA ET AL	[**NOTA SOBRE A SITUA€?€?O ATUAL DA POPULA€?€?O DE ARARAS-AZUIS-DE-LEAR ANODORHYNCHUS LEARI EM UAU€, SENTO S€? E CAMPO FORMOSO/BA. XIII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BEL€?M, BRASIL**](https://drive.google.com/file/d/1QpCx61T9dCybFbc_zhORndpjnbxZzrs-/view?usp=drive_link)
Resumo	2005	SANTOS-NETO JR ET AL	[**ESTIMATIVA DO SUCESSO REPRODUTIVO DAS ARARAS-AZUIS-DE-LEAR ANODORHYNCHUS LEARI (BONAPARTE, 1856) PSITTACIDAE, NA ESTA€?€?O REPRODUTIVA 2004/2005. XIII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BEL€?M, BRASIL**](https://drive.google.com/file/d/1gWJMTcujUK_a1P7yjkWl_xeNkPKR2yxA/view?usp=drive_link)
Resumo	2005	EFE MA ET AL	[**AVALIA€?€?O DO STATUS DE CONSERVA€?€?O DO TRINTA-R€?IS-DE-BICO-AMARELO, THALASSEUS SANDVICENCIS NO BRASIL. XIII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BEL€?M, BRASIL**](https://drive.google.com/file/d/1dMTjs2EXOKdWTDElbx89z4U-ZfWqxOeu/view?usp=drive_link)
Resumo	2005	SANTOS-NETO JR	[**ATAQUE DE ARARAS-AZUIS-DE-LEAR, ANODORHYNCHUS LEARI (BONAPARTE, 1856) PSITTACIDAE, A MILHARAIS. XIII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BEL€?M, BRASIL**](https://drive.google.com/file/d/1CQQRQkn75_vm6szEO5yCNaODD8hAtLFD/view?usp=drive_link)
Cap€Ðtulo	2005	PIERSMA T ET AL	[**FUEL STORAGE RATES BEFORE NORTHWARD FLIGTHS IN RED KNOTS WORLDWIDE - FACING THES EVEREST ECOLOGICAL CONSTRAINT IN TROPICAL INTERTIDAL ENVIRONMENTS? IN: BIRDS OF TWO WORLDS. JOHNS HOPKINS UNIVERSITY PRESS. BALTIMORE, USA**](https://drive.google.com/file/d/1saeqT3PWPHui1tFQ5Fn7owqqw4-OZZ0J/view?usp=drive_link)
Artigo	2004	EFE MA ET AL	[**VARIA€?€?ES MORFOL€?GICAS E PADR€?ES DE CRESCIMENTO DE FILHOTES DE STERNA SANDVICENSIS EURYGNATHA NO BRASIL. BIOCI€?NCIAS 12(1):11-19**](https://drive.google.com/file/d/1jqcu1O0tT1O8azmAGNW0dOVpjr-KDfn3/view?usp=drive_link)
Artigo	2004	LYRA-NEVES RM ET AL	[**MONITORAMENTO DO MA€?ARICO-BRANCO, CALIDRIS ALBA (PALLAS) (AVES, SCOLOPACIDAE), ATRAV€?S DE RECUPERA€?€?ES DE ANILHAS COLORIDAS, NA COROA DO AVIAO, IGARASSU, PERNAMBUCO, BRASIL. REVISTA BRASILEIRA DE ZOOLOGIA 21(2):319-324**](https://drive.google.com/file/d/1kydz-kDhWwCkctBLqrogvTw7XzX1HZMQ/view?usp=drive_link)
Nota	2004	LYRA-NEVES RM ET AL	[**PRIMEIRO REGISTRO DE MYIARCHUS TUBERCULIFER (LAFRESNAYE & D'ORBIGNY) (AVES, TYRANNIDAE) PARA O ESTADO DE PERNAMBUCO, BRASIL. REVISTA BRASILEIRA DE ZOOLOGIA 21(2):405-407**](https://drive.google.com/file/d/1uk2jLelPTIpOb1du9EZvR-bZhyILSY3k/view?usp=drive_link)
Artigo	2004	LYRA-NEVES RM ET AL	[**COMUNIDADE DE AVES DA RESERVA ESTADUAL DE GURJA€?, PERNAMBUCO, BRASIL. REVISTA BRASILEIRA DE ZOOLOGIA 21(3):581-592**](https://drive.google.com/file/d/1uGNk5c48cLHC-m7CFoMCPyrB62ZiGyMv/view?usp=drive_link)
Artigo	2004	BAKER AJ ET AL	[**RAPID POPULATION DECLINE IN RED KNOTS: FITNESS CONSEQUENCES OF DECREASED REFUELLING RATES AND LATE ARRIVAL IN DELAWARE BAY. PROCEEDINGS OF THE ROYAL SOCIETY: BIOLOGICAL SCIENCES 271:875-882**](https://drive.google.com/file/d/1vtWnBm9DSRPb_sLA0O0Qphr51rhStje7/view?usp=drive_link)
Guia	2004	RODRIGUES RC ET AL	[**AVES DO MACI€?O DO BATURIT€?, CEAR€. IBAMA. JO€?O PESSOA, BRASIL**](https://drive.google.com/file/d/1fUw1AFvt79N4eaWsU7QCgLVJTH3qLn4p/view?usp=drive_link)
Cap€Ðtulo	2004	COELHO EP ET AL	[**O ATOB€-MARROM (SULA LEUCOGASTER) NA ILHA DE CABO FRIO, ARRAIAL DO CABO, RIO DE JANEIRO, BRASIL. AVES MARINHAS E INSULARES BRASILEIRAS: BIOECOLOGIA E CONSERVA€?€?O, EDITORA DA UNIVALI. ITAJA€, BRASIL**](https://drive.google.com/file/d/1GEJ_Iz9WL2otYZlCI6WDu31475WADwMU/view?usp=drive_link)
Cap€Ðtulo	2004	EFE MA	[**AVES MARINHAS DAS ILHAS DO ESP€?RITO SANTO. IN: AVES MARINHAS E INSULARES BRASILEIRAS: BIOECOLOGIA E CONSERVA€?€?O. EDITORA DA UNIVALI. ITAJA€?, Brasil**](https://drive.google.com/file/d/19220X0XnaNxlV6t5ixdEsMr6S8TDjaoY/view?usp=drive_link)
Mesa Redonda	2004	EFE MA	[**PESQUISA E CONSERVA€?€?O DO TRINTA-R€?IS-DE-BICO-AMARELO (MESA REDONDA AVES MARINHAS: SITUA€?€?O ATUAL E PERSPECTIVAS NO BRASIL). XII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BLUMENAU, BRASIL**](https://drive.google.com/file/d/1iz9qPiBgwPaa4d8O_rPjMEI3AiF3ud3N/view?usp=drive_link)
Resumo	2004	AMARAL ACA ET AL	[**DIN€?MICA DE NINHO DE ARARA-AZUL-DE-LEAR (ANDORHYNCHUS LEARI BONAPARTE, 1856) EM SERRA BRANCA, JEREMOABO, BAHIA. XII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BLUMENAU, BRASIL**](https://drive.google.com/file/d/1RKSrFgbYfOtoQlvZzOB5V5CtDdgD11YW/view?usp=drive_link)
Resumo	2004	AMARAL ACA ET AL	[**MORFOMETRIA DE DUAS POPULA€?€?ES DISTINTAS DE CORAGYPS ATRATUS NO NORDESTE DO BRASIL. XII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BLUMENAU, BRASIL**](https://drive.google.com/file/d/1f4PdqjAwMiEzzs3VMdoeGsL9bcX6PvJQ/view?usp=drive_link)
Resumo	2004	AMARAL ACA ET AL	[**OBSERVA€?€?ES COMPORTAMENTAIS DE ARARA-AZUL-DE-LEAR, ANODORHYNCHUS LEARI (BONAPARTE, 1856), EM CATIVEIRO. XII CONGRESSO BRASILEIRO DE ORNITOLOGIA. BLUMENAU, BRASIL**](https://drive.google.com/file/d/1rqS7nnYsTb5b95bkEu8wvQDyxpzGZCfH/view?usp=drive_link)
